guineapigs	2
Guinea pig	2
Goat	2
girls	2
Encephalitozoon cuniculi	2
Echinacea purpurea	2
D . simulans	2
donkeys	2
donkey	2
CYANOBACTERIAL	2
cyanobacterial	2
Child	2
C . briggsae	2
Calves	2
B . weihenstephanensis	2
boys	2
bananas	2
Ascaris suum	2
Arabidopsis thaliana	2
Arabidopsis	2
anthrax	2
Anopheles gambiae	2
Anisakis simplex	2
adenovirus	2
Zingibe officinale	1
Zebrafish	1
YJ016	1
Xenopus tropicalis	1
White - tailed Deer	1
V . vulnificus	1
V . splendiduds 12B01	1
V . parahaemolyticus	1
V . parahaemoliticus	1
Viral Hemorrhagic Septicemia Virus	1
Vibrio splendidus 12B01	1
Vibrio splendidus12B01	1
V . fischeri ES114	1
V . fischeri	1
V . cholerae N16961	1
Tubifex tubifex	1
T . tubifex	1
Triticum timopheevi	1
Trichuris trichiura	1
Trichoderma reesei	1
Trichinella spiralis	1
Toxocara canis7	1
teleost fish	1
T . canisqnfected	1
T . cani	1
T . aestivum var Fortal	1
Syrian golden hamsters	1
Synechococcus TX - 20	1
Synechococcus strain Tx - 20	1
SV40	1
Sus scrofa	1
Streptococcus sanguis	1
Streptococcus pyogenes	1
Streptococcus pneumoniae	1
Streptococcus Faecium	1
Stigmatella aurantiaca	1
steelhead	1
Stagonospora nodorum	1
S . saprophyticus	1
Sprague Dawley rats	1
Sprague - Dawley rats	1
Sorghum bicolor	1
sorghum	1
Sordaria macrospora	1
sooty mangabey	1
SIVmac239	1
Simian immunodeficiency virus	1
shrimp	1
S . haemolyticus	1
S . epidermidis	1
S . durans	1
Scylla serrata	1
Scylla	1
Sclerotinia sclerotiorum	1
schoolchildren	1
S . bicolor	1
Salvelinus confluentus	1
Salmon trutta	1
Salmonella typhimurium	1
Salmonella enterica	1
salmon	1
rice blast fungus	1
rhubarb	1
Rhipicephalus zambesiensis	1
Rhipicephalus sanguineus	1
Rhipicephalus pumilio	1
Rhipicephalus evertsi	1
Rhipicephalus camicasi	1
Rhipicephalus appendiculatus	1
Rabbit	1
P . profundum SS9	1
Podospora anserina	1
Pileated woodpeckers	1
Pileated	1
Pichia pastoris	1
Phytophthora sojae	1
Phytophthora ramorum	1
Phytophthora infestans	1
Photobacterium profundum	1
Person	1
peoples	1
Penaeus monodon	1
pea	1
Participant	1
Paralichthys olivaceous	1
Orzzias latipes	1
Oncorhynchus clarki	1
Neisseria meningitidis	1
Neisseria gonorrhoeae	1
Necator americanus	1
myxoma virus	1
Myrothamnus flabellifolia	1
Myristica fragrans	1
Mycobacterium microti	1
Mycobacterium bovis	1
Mycobacterium africanum	1
Mus musculus	1
moth	1
MMTV	1
M . leprae	1
M . bovis BCG	1
Lymantria dispar	1
Lutzomyia neivai	1
Lutzomyia longipalpis	1
L . umbratilis	1
L . longipalpis	1
lemon	1
Klebsiella pneumoniae	1
jalap	1
Ivory - bill	1
infectious salmon anaemia virus	1
infectious pancreatic necrosis virus	1
infant	1
Hydrastis canadensis	1
human rhinovirus	1
human immunodeficiency virus type 1	1
human cytomegalovirus	1
H . pylori	1
Horses	1
horses	1
Homo sapiens	1
Heligmosomoides polygyrus	1
Heligmosomoidespolygyrus	1
H . contortus	1
hamster	1
Haemophilus influenzae	1
Haemogogus	1
guinea pigs	1
Golden Seal	1
girl	1
Ginger	1
Gibberella zeae	1
Garlic	1
fruitfly	1
Fremyella diplosiphon	1
fission yeast	1
Eucalyptus	1
Escherichia coli BL21 ( DE3 )	1
Eryngium foetidium	1
Eremothecium gossypii	1
Entomaphaga maimaiga	1
Enterococcus faecium	1
E . coli strain BL21	1
E . coli BL21	1
Dictyostelium discoideum	1
Desulfitobacterium hafniense Y51	1
Deinococcus radiodurans	1
Cymbopogon citratus	1
cutthroat trout	1
cucumber mosaic virus	1
C . tritaeniorhyncus	1
C . tritaeniorhynchus	1
Cryptococcus neoformans	1
crab	1
C . quiquefasciatusshowed	1
C . pipens	1
cotton	1
Cordia curassavica	1
Colwellia psychrerythraea 34H	1
Coho salmon	1
cinchona	1
Chlorobium limicola	1
Chironomus thummi	1
Chinese hamster	1
Chamomile	1
Chaetomium globosum	1
Canis familiaris	1
canine hookworm	1
Campylobacter jejuni	1
Calf	1
Caenorhabds elegans	1
Burkholderia pseudomallei	1
bull trout	1
Buchnera aphidicola	1
brown trout	1
Bovine	1
Botrytis cinerea	1
Bos taurus	1
Boophilus microplus	1
Boophilus decoloratus	1
Bombyx mori	1
Blumeria graminis	1
B . cereus groupSchemeGenesTotal	1
bayleaf	1
barley stripe mosaic virus	1
barley	1
bacteriophage	1
Bacillus licheniformis	1
avian myeloblastosis virus	1
Ashbya gossypii	1
Armenian hamster	1
Ancylostoma duodenale	1
Ancylostoma ceylanicum	1
Allium sativum	1
